0,63.23990249633789,0.6933753490447998
10,25.857494354248047,0.6910476684570312
20,26.610889434814453,0.6863781809806824
30,11.524462699890137,0.6814864873886108
40,1.9127631187438965,0.6776998043060303
50,1.0033527612686157,0.6811264157295227
60,0.9241504669189453,0.6864866614341736
70,0.9242501258850098,0.6925686001777649
80,0.820171058177948,0.699135959148407
90,0.8354148864746094,0.7061563730239868
100,0.7938845753669739,0.7141034007072449
110,0.7875641584396362,0.7209522724151611
120,0.737231433391571,0.7290257215499878
130,0.7271308898925781,0.7377690076828003
140,0.7202644944190979,0.7457654476165771
150,0.6799089312553406,0.7522674798965454
160,0.6679092645645142,0.7619810700416565
170,0.6634431481361389,0.7704249620437622
180,0.660870373249054,0.7802106738090515
190,0.6602944731712341,0.7927659749984741
200,0.6189935803413391,0.8141496181488037
210,0.604019820690155,0.8365511298179626
220,0.5598487257957458,0.8751869201660156
230,0.5696517825126648,0.8966358304023743
240,0.5783185362815857,0.9164596796035767
250,0.5685005784034729,0.9437735676765442
260,0.5210896730422974,0.9951103925704956
270,0.4719517230987549,1.048118233680725
280,0.4710242450237274,1.107051968574524
290,0.3821117877960205,1.194550633430481
300,0.4235924780368805,1.2196475267410278
310,0.41882458329200745,1.2622976303100586
320,0.39511367678642273,1.3455158472061157
330,0.38045355677604675,1.3952428102493286
340,0.35458824038505554,1.4786208868026733
350,0.28734755516052246,1.639272928237915
360,0.33982565999031067,1.6791698932647705
370,0.19966116547584534,1.8744406700134277
380,0.37710830569267273,1.7506822347640991
390,0.3074367344379425,1.8771636486053467
400,0.40410465002059937,1.8064955472946167
410,0.3694884181022644,1.9888098239898682
420,0.3960350453853607,1.9958138465881348
430,0.31839537620544434,2.069340467453003
440,0.37938064336776733,1.9056000709533691
450,0.308981716632843,2.2719244956970215
460,0.22346141934394836,2.255972385406494
470,0.32564106583595276,2.387938976287842
480,0.39364340901374817,2.047382116317749
490,0.40300247073173523,2.1073720455169678
500,0.5475171208381653,2.1076338291168213
510,0.45260685682296753,2.2560012340545654
520,0.4861093759536743,2.105079412460327
530,0.3511179983615875,2.3199307918548584
540,0.3533436059951782,2.253910779953003
550,0.29975035786628723,2.3731539249420166
560,0.460549533367157,2.33559250831604
570,0.6893963813781738,2.041966438293457
580,0.42593833804130554,2.0624125003814697
590,0.4771226644515991,2.145432472229004
600,0.43065011501312256,2.425884485244751
